entry_time,exit_time,direction,entry_price,sl_price,tp_price,exit_price,exit_reason,pnl_pct,mae_pct,mfe_pct,duration_minutes,smallest_tf
2026-05-04 22:59:00+00:00,2026-05-04 23:59:00+00:00,SELL,2354.58,,,2347.16,SESSION_RESET,0.0031513051159867463,0.0,0.0041408658869097675,60,5
2026-05-05 00:59:00+00:00,2026-05-05 06:29:00+00:00,BUY,2358.83,,,2371.2,TRANSITION,0.0052441252654917446,0.0015812924203948645,0.013527893065629933,330,2
2026-05-05 06:29:00+00:00,2026-05-05 06:59:00+00:00,SELL,2371.2,,,2378.85,TRANSITION,-0.003226214574898824,0.0032557354925777057,0.00016447368421047262,30,10
2026-05-05 06:59:00+00:00,2026-05-05 08:29:00+00:00,BUY,2378.85,,,2378.34,TRANSITION,-0.00021438930575688403,0.0012779284107867093,0.004081804233137876,90,1
2026-05-05 08:29:00+00:00,2026-05-05 10:29:00+00:00,SELL,2378.34,,,2374.42,TRANSITION,0.00164820841427217,0.0006979658080845692,0.004868942203385524,120,2
2026-05-05 10:29:00+00:00,2026-05-05 14:59:00+00:00,BUY,2374.42,,,2378.78,TRANSITION,0.001836237902308828,0.0022110662814497856,0.01056257949309723,270,5
2026-05-05 14:59:00+00:00,2026-05-05 15:29:00+00:00,SELL,2378.78,,,2385.04,TRANSITION,-0.00263160107281874,0.0038465095553181193,0.001378858070103246,30,3
2026-05-05 15:29:00+00:00,2026-05-05 16:29:00+00:00,BUY,2385.04,,,2376.45,TRANSITION,-0.003601616744373321,0.00451984033810743,0.0010272364404789094,60,2
2026-05-05 16:29:00+00:00,2026-05-05 18:29:00+00:00,SELL,2376.45,,,2372.1,TRANSITION,0.0018304614025121124,-4.207957247054865e-06,0.007044120431736322,120,2
2026-05-05 18:29:00+00:00,2026-05-05 19:29:00+00:00,BUY,2372.1,,,2371.31,TRANSITION,-0.0003330382361620352,0.0011677416635049037,0.001129800598625813,60,2
2026-05-05 19:29:00+00:00,2026-05-05 19:59:00+00:00,SELL,2371.31,,,2371.94,TRANSITION,-0.00026567593439917565,0.0022856564514973044,0.0007379887066642489,30,1
2026-05-05 19:59:00+00:00,2026-05-05 21:29:00+00:00,BUY,2371.94,,,2375.9,TRANSITION,0.001669519465079233,0.0003077649518959241,0.0069984906869481976,90,1200
2026-05-05 21:29:00+00:00,2026-05-05 22:29:00+00:00,SELL,2375.9,,,2376.77,TRANSITION,-0.00036617702765263303,0.0024327623216464267,0.0029462519466307503,60,2
2026-05-05 22:29:00+00:00,2026-05-05 22:59:00+00:00,BUY,2376.77,,,2367.51,TRANSITION,-0.003896043790522332,0.009437177345725432,0.0,30,5
2026-05-05 22:59:00+00:00,2026-05-05 23:59:00+00:00,SELL,2367.51,,,2360.77,SESSION_RESET,0.00284687287487708,0.0009461417269619902,0.005284032591203508,60,2
2026-05-06 00:59:00+00:00,2026-05-06 02:29:00+00:00,BUY,2364.63,,,2363.37,TRANSITION,-0.0005328529199072236,0.0007950503884329087,0.00522703340480315,90,2
2026-05-06 02:29:00+00:00,2026-05-06 02:59:00+00:00,SELL,2363.37,,,2369.75,TRANSITION,-0.0026995349860580906,0.0030972721156654116,0.0014259299221027139,30,2
2026-05-06 02:59:00+00:00,2026-05-06 04:29:00+00:00,BUY,2369.75,,,2372.92,TRANSITION,0.0013376938495622207,0.0007047156873088185,0.004692478109505176,90,3
2026-05-06 04:29:00+00:00,2026-05-06 06:29:00+00:00,SELL,2372.92,,,2365.51,TRANSITION,0.0031227348583179604,0.0003202804982889282,0.007551877012288688,120,1
2026-05-06 06:29:00+00:00,2026-05-06 12:59:00+00:00,BUY,2365.51,,,2405.11,TRANSITION,0.016740576028002378,0.0004185144007001604,0.02461625611390337,390,2
2026-05-06 12:59:00+00:00,2026-05-06 19:59:00+00:00,SELL,2405.11,,,2348.5,TRANSITION,0.023537384984470618,0.0,0.027903089671574323,420,6
2026-05-06 19:59:00+00:00,2026-05-06 22:29:00+00:00,BUY,2348.5,,,2345.56,TRANSITION,-0.0012518628912071767,0.001494571002767817,0.0038109431552053727,150,2
2026-05-06 22:29:00+00:00,2026-05-06 23:29:00+00:00,SELL,2345.56,,,2349.4,TRANSITION,-0.001637135694674255,0.0016968229335425308,0.003103736421153049,60,3
2026-05-06 23:29:00+00:00,2026-05-06 23:59:00+00:00,BUY,2349.4,,,2350.84,SESSION_RESET,0.0006129224482846916,0.0010811270962798856,0.0008257427428279792,30,1
2026-05-07 01:29:00+00:00,2026-05-07 01:59:00+00:00,BUY,2332.03,,,2327.41,TRANSITION,-0.0019811065895380185,0.002547137043691571,0.0012735685218456879,30,1
2026-05-07 01:59:00+00:00,2026-05-07 02:59:00+00:00,SELL,2327.41,,,2321.88,TRANSITION,0.0023760317262535376,0.00023201756458894807,0.005809032357857009,60,2
2026-05-07 02:59:00+00:00,2026-05-07 08:29:00+00:00,BUY,2321.88,,,2337.62,TRANSITION,0.00677898943959196,0.002644408841111654,0.010771443829999726,330,1
2026-05-07 08:29:00+00:00,2026-05-07 12:29:00+00:00,SELL,2337.62,,,2333.06,TRANSITION,0.0019507019960472384,0.0014288036549995916,0.00867121260085043,240,1
2026-05-07 12:29:00+00:00,2026-05-07 13:29:00+00:00,BUY,2333.06,,,2324.94,TRANSITION,-0.0034804077049025274,0.004500527204615398,0.0013072959975312173,60,2
2026-05-07 13:29:00+00:00,2026-05-07 16:29:00+00:00,SELL,2324.94,,,2297.35,TRANSITION,0.011866972911128952,0.0,0.017019794059201596,180,3
2026-05-07 16:29:00+00:00,2026-05-07 16:59:00+00:00,BUY,2297.35,,,2291.81,TRANSITION,-0.0024114740897120436,0.003369099179489317,0.00024811195507874886,30,5
2026-05-07 16:59:00+00:00,2026-05-07 17:59:00+00:00,SELL,2291.81,,,2299.6,TRANSITION,-0.0033990601315117587,0.004119015101600942,0.005109498605905392,60,4
2026-05-07 17:59:00+00:00,2026-05-07 18:59:00+00:00,BUY,2299.6,,,2296.19,TRANSITION,-0.001482866585493066,0.0036223691076708677,0.001913376239346013,60,3
2026-05-07 18:59:00+00:00,2026-05-07 21:29:00+00:00,SELL,2296.19,,,2293.82,TRANSITION,0.0010321445524977858,0.0027785157151629914,0.006489010055788106,150,1
2026-05-07 21:29:00+00:00,2026-05-07 21:59:00+00:00,BUY,2293.82,,,2287.68,TRANSITION,-0.0026767575485436203,0.0026811170885248582,0.0002048983791229477,30,1
2026-05-07 21:59:00+00:00,2026-05-07 23:59:00+00:00,SELL,2287.68,,,2291.06,SESSION_RESET,-0.0014774793677437882,0.0024304098475310997,0.0029025038466917895,120,2
2026-05-08 04:29:00+00:00,2026-05-08 05:29:00+00:00,BUY,2282.58,,,2280.27,TRANSITION,-0.0010120127224456296,0.0026636525335365802,0.000122668208781379,60,5
2026-05-08 05:29:00+00:00,2026-05-08 07:59:00+00:00,SELL,2280.27,,,2281.35,TRANSITION,-0.000473628122985404,0.0016357712025330414,0.005753704605156359,150,330
2026-05-08 07:59:00+00:00,2026-05-08 12:59:00+00:00,BUY,2281.35,,,2284.53,TRANSITION,0.0013939114997700006,0.0005260043395357214,0.009051658009511953,300,1
2026-05-08 12:59:00+00:00,2026-05-08 15:59:00+00:00,SELL,2284.53,,,2293.2,TRANSITION,-0.0037950913316960678,0.0043378725602202,0.006377679435157412,180,1
2026-05-08 15:59:00+00:00,2026-05-08 20:59:00+00:00,BUY,2293.2,,,2306.65,TRANSITION,0.005865166579452413,0.0029565672422814174,0.01221873364730507,300,5
2026-05-08 20:59:00+00:00,2026-05-08 21:29:00+00:00,SELL,2306.65,,,2308.76,TRANSITION,-0.0009147464938331031,0.001508681421108542,0.0010578111113519844,30,1
2026-05-08 21:29:00+00:00,2026-05-08 22:59:00+00:00,BUY,2308.76,,,2310.98,TRANSITION,0.0009615551204974963,0.0,0.004500251217103498,90,10
2026-05-08 22:59:00+00:00,2026-05-08 23:59:00+00:00,SELL,2310.98,,,2307.06,SESSION_RESET,0.0016962500757254813,0.0,0.0033708643086482635,60,10
2026-05-09 04:29:00+00:00,2026-05-09 05:29:00+00:00,SELL,2316.76,,,2315.56,TRANSITION,0.0005179647438665519,0.00023308413473987965,0.002529394499214475,60,3
2026-05-09 05:29:00+00:00,2026-05-09 06:59:00+00:00,BUY,2315.56,,,2314.35,TRANSITION,-0.0005225517801309559,0.0011271571455717525,0.0017403997305188378,90,3
2026-05-09 06:59:00+00:00,2026-05-09 07:29:00+00:00,SELL,2314.35,,,2316.2,TRANSITION,-0.0007993605115906882,0.0018190852723226983,0.0013005811566961624,30,2
2026-05-09 07:29:00+00:00,2026-05-09 09:29:00+00:00,BUY,2316.2,,,2313.19,TRANSITION,-0.001299542353855351,0.0020853121492098816,0.0018694413263105009,120,1
2026-05-09 09:29:00+00:00,2026-05-09 11:29:00+00:00,SELL,2313.19,,,2315.2,TRANSITION,-0.0008689299192888451,0.000977005779896923,0.0012752951551754385,120,3
2026-05-09 11:29:00+00:00,2026-05-09 13:29:00+00:00,BUY,2315.2,,,2314.05,TRANSITION,-0.0004967173462334297,0.000941603317207946,0.0013260193503801675,120,2
2026-05-09 13:29:00+00:00,2026-05-09 13:59:00+00:00,SELL,2314.05,,,2314.34,TRANSITION,-0.0001253214061925903,0.0003111428015815561,0.0010198569607398835,30,9
2026-05-09 13:59:00+00:00,2026-05-09 14:29:00+00:00,BUY,2314.34,,,2308.03,TRANSITION,-0.002726479255424849,0.0037029995592696677,0.0004234468574194017,30,2
2026-05-09 14:29:00+00:00,2026-05-09 15:29:00+00:00,SELL,2308.03,,,2310.9,TRANSITION,-0.001243484703405021,0.001460119669155033,0.0034791575499452778,60,10
2026-05-09 15:29:00+00:00,2026-05-09 19:29:00+00:00,BUY,2310.9,,,2328.54,TRANSITION,0.007633389588471968,0.0002509844649270532,0.011887143537149942,240,2
2026-05-09 19:29:00+00:00,2026-05-09 19:59:00+00:00,SELL,2328.54,,,2332.01,TRANSITION,-0.0014902041622648762,0.0019583086397484887,0.0005153443788811093,30,2
2026-05-09 19:59:00+00:00,2026-05-09 22:59:00+00:00,BUY,2332.01,,,2329.89,TRANSITION,-0.0009090870107762597,0.002054022066800922,0.0006260693564777087,180,6
2026-05-09 22:59:00+00:00,2026-05-09 23:59:00+00:00,SELL,2329.89,,,2326.44,SESSION_RESET,0.0014807566022429464,0.0008884539613458849,0.0022275729755482252,60,2
2026-05-10 01:59:00+00:00,2026-05-10 03:29:00+00:00,BUY,2323.67,,,2325.67,TRANSITION,0.0008607074154247375,0.0015449698106874666,0.002599336394582692,90,8
2026-05-10 03:29:00+00:00,2026-05-10 03:59:00+00:00,SELL,2325.67,,,2327.76,TRANSITION,-0.0008986657608345748,0.0031130813915988863,0.0008470677267197215,30,10
2026-05-10 03:59:00+00:00,2026-05-10 05:29:00+00:00,BUY,2327.76,,,2328.93,TRANSITION,0.0005026291370242714,0.0007131319380006139,0.0013833041206996425,90,80
2026-05-10 05:29:00+00:00,2026-05-10 06:59:00+00:00,SELL,2328.93,,,2329.3,TRANSITION,-0.00015887124129980104,0.0007814747545010644,0.0010391037944462128,90,2
2026-05-10 06:59:00+00:00,2026-05-10 07:59:00+00:00,BUY,2329.3,,,2327.36,TRANSITION,-0.0008328682436783817,0.0008328682436783817,0.001197784742197211,60,2
2026-05-10 07:59:00+00:00,2026-05-10 08:29:00+00:00,SELL,2327.36,,,2330.53,TRANSITION,-0.0013620582978138632,0.001920631101333614,0.0005156056647876877,30,2
2026-05-10 08:29:00+00:00,2026-05-10 09:29:00+00:00,BUY,2330.53,,,2329.18,TRANSITION,-0.0005792673769487471,0.0006994117217972345,0.001313006054416783,60,2
2026-05-10 09:29:00+00:00,2026-05-10 12:29:00+00:00,SELL,2329.18,,,2324.21,TRANSITION,0.002133798160726007,0.00024472131823223786,0.004370636876497238,180,1
2026-05-10 12:29:00+00:00,2026-05-10 14:29:00+00:00,BUY,2324.21,,,2327.58,TRANSITION,0.0014499550384861482,0.0006841034157843506,0.003347373946416092,120,2
2026-05-10 14:29:00+00:00,2026-05-10 14:59:00+00:00,SELL,2327.58,,,2330.9,TRANSITION,-0.0014263741740349048,0.003187860352812824,0.00018903754113717018,30,2
2026-05-10 14:59:00+00:00,2026-05-10 20:59:00+00:00,BUY,2330.9,,,2328.76,TRANSITION,-0.0009181003046033174,0.008181389162984325,0.016714573769788507,360,20
2026-05-10 20:59:00+00:00,2026-05-10 21:29:00+00:00,SELL,2328.76,,,2335.0,TRANSITION,-0.0026795376079972954,0.0026795376079972954,0.002035417990690426,30,14
2026-05-10 21:29:00+00:00,2026-05-10 23:59:00+00:00,BUY,2335.0,,,2371.27,SESSION_RESET,0.01553319057815845,0.003032119914346864,0.020355460385439058,150,1
2026-05-11 01:29:00+00:00,2026-05-11 02:29:00+00:00,BUY,2362.06,,,2350.19,TRANSITION,-0.005025274548487291,0.006308053140055753,0.0013335817041057769,60,3
2026-05-11 02:29:00+00:00,2026-05-11 04:29:00+00:00,SELL,2350.19,,,2331.85,TRANSITION,0.007803624387815515,0.00022125870674285134,0.012841514941345097,120,15
2026-05-11 04:29:00+00:00,2026-05-11 06:59:00+00:00,BUY,2331.85,,,2333.48,TRANSITION,0.0006990158029033211,0.0007933614940926342,0.004541458498617041,150,9
2026-05-11 06:59:00+00:00,2026-05-11 07:59:00+00:00,SELL,2333.48,,,2330.54,TRANSITION,0.0012599208049779962,4.285444914789727e-06,0.002241287690488034,60,7
2026-05-11 07:59:00+00:00,2026-05-11 08:29:00+00:00,BUY,2330.54,,,2327.81,TRANSITION,-0.001171402335939318,0.0016648502063899822,0.0014159808456410026,30,1
2026-05-11 08:29:00+00:00,2026-05-11 09:29:00+00:00,SELL,2327.81,,,2336.0,TRANSITION,-0.003518328385907808,0.004081089092322827,0.00040810890923220457,60,1
2026-05-11 09:29:00+00:00,2026-05-11 10:59:00+00:00,BUY,2336.0,,,2329.94,TRANSITION,-0.0025941780821917577,0.002598458904109659,0.0016695205479452444,90,1
2026-05-11 10:59:00+00:00,2026-05-11 11:59:00+00:00,SELL,2329.94,,,2335.8,TRANSITION,-0.0025150862253964165,0.0025150862253964165,0.0010772809600248154,60,1
2026-05-11 11:59:00+00:00,2026-05-11 12:59:00+00:00,BUY,2335.8,,,2329.5,TRANSITION,-0.0026971487284871056,0.0030011131089991514,0.001322887233495886,60,1
2026-05-11 12:59:00+00:00,2026-05-11 15:29:00+00:00,SELL,2329.5,,,2332.73,TRANSITION,-0.0013865636402661593,0.0022107748443872467,0.010946555054732776,150,1
2026-05-11 15:29:00+00:00,2026-05-11 16:59:00+00:00,BUY,2332.73,,,2329.78,TRANSITION,-0.001264612706999875,0.0025935277550338796,0.0036352256797829233,90,3
2026-05-11 16:59:00+00:00,2026-05-11 17:59:00+00:00,SELL,2329.78,,,2336.71,TRANSITION,-0.002974529783928026,0.006030612332494796,0.002618272969980154,60,2
2026-05-11 17:59:00+00:00,2026-05-11 18:59:00+00:00,BUY,2336.71,,,2335.35,TRANSITION,-0.000582014884174813,0.0009243765807480836,0.0032695542022757947,60,1
2026-05-11 18:59:00+00:00,2026-05-11 19:59:00+00:00,SELL,2335.35,,,2340.43,TRANSITION,-0.00217526280857256,0.0037039415933372262,0.001468730597126699,60,1
2026-05-11 19:59:00+00:00,2026-05-11 20:59:00+00:00,BUY,2340.43,,,2338.15,TRANSITION,-0.0009741799583836071,0.0017774511521386476,0.0021406322769748375,60,240
2026-05-11 20:59:00+00:00,2026-05-11 21:59:00+00:00,SELL,2338.15,,,2340.71,TRANSITION,-0.0010948827064131666,0.0018561683382159787,0.000765562517374832,60,3
2026-05-11 21:59:00+00:00,2026-05-11 23:29:00+00:00,BUY,2340.71,,,2336.36,TRANSITION,-0.0018584104822895228,0.0021660094586685935,0.0021232873786158047,90,8
2026-05-11 23:29:00+00:00,2026-05-11 23:59:00+00:00,SELL,2336.36,,,2339.87,SESSION_RESET,-0.0015023369686177487,0.002512455272303879,0.0005478607748806691,30,1
2026-05-12 02:29:00+00:00,2026-05-12 03:29:00+00:00,BUY,2314.84,,,2311.57,TRANSITION,-0.0014126246306440107,0.002954847851255441,0.0010670283907310224,60,2
2026-05-12 03:29:00+00:00,2026-05-12 04:29:00+00:00,SELL,2311.57,,,2312.08,TRANSITION,-0.00022062926928440995,0.0009603862310030844,0.0025610299493418207,60,7
2026-05-12 04:29:00+00:00,2026-05-12 05:59:00+00:00,BUY,2312.08,,,2310.12,TRANSITION,-0.0008477215321269318,0.0010120757067230137,0.0010423514757274205,90,9
2026-05-12 05:59:00+00:00,2026-05-12 09:59:00+00:00,SELL,2310.12,,,2292.84,TRANSITION,0.00748013090229068,0.0016103059581321555,0.013038283725520705,240,1
2026-05-12 09:59:00+00:00,2026-05-12 10:59:00+00:00,BUY,2292.84,,,2286.2,TRANSITION,-0.002895971807889049,0.00498072259730294,0.0004535859458139092,60,1
2026-05-12 10:59:00+00:00,2026-05-12 11:59:00+00:00,SELL,2286.2,,,2287.01,TRANSITION,-0.00035429971131152143,0.00038929227539162255,0.0033374157991425315,60,30
2026-05-12 11:59:00+00:00,2026-05-12 13:29:00+00:00,BUY,2287.01,,,2285.02,TRANSITION,-0.000870131744067685,0.002566670018933168,0.00306076492888094,90,1
2026-05-12 13:29:00+00:00,2026-05-12 17:29:00+00:00,SELL,2285.02,,,2275.0,TRANSITION,0.004385081968647969,0.0002844614051518547,0.012581946766330274,240,2
2026-05-12 17:29:00+00:00,2026-05-12 22:29:00+00:00,BUY,2275.0,,,2285.81,TRANSITION,0.0047516483516483275,0.00033406593406603,0.007195604395604347,300,2
2026-05-12 22:29:00+00:00,2026-05-12 23:29:00+00:00,SELL,2285.81,,,2282.88,TRANSITION,0.0012818213237319972,0.0004987291157182236,0.002900503541414251,60,2
2026-05-12 23:29:00+00:00,2026-05-12 23:59:00+00:00,BUY,2282.88,,,2274.96,TRANSITION,-0.003469301934398686,0.003942388561816653,0.00011827165685449161,30,2
2026-05-12 23:59:00+00:00,2026-05-12 23:59:00+00:00,SELL,2274.96,,,2274.96,SESSION_RESET,0.0,0.0,0.0,0,15
2026-05-13 01:29:00+00:00,2026-05-13 05:59:00+00:00,BUY,2291.76,,,2297.76,TRANSITION,0.002618075191119489,0.0020944601528956703,0.007522602715816569,270,30
2026-05-13 05:59:00+00:00,2026-05-13 06:29:00+00:00,SELL,2297.76,,,2303.59,TRANSITION,-0.0025372536731425067,0.003150894784485665,0.00021760323097277346,30,3
2026-05-13 06:29:00+00:00,2026-05-13 07:29:00+00:00,BUY,2303.59,,,2298.7,TRANSITION,-0.0021227735838410164,0.0028824573817390797,0.00066852174215028,60,15
2026-05-13 07:29:00+00:00,2026-05-13 07:59:00+00:00,SELL,2298.7,,,2301.07,TRANSITION,-0.0010310175316484735,0.0012920346282682623,0.00045242963414102047,30,2
2026-05-13 07:59:00+00:00,2026-05-13 10:29:00+00:00,BUY,2301.07,,,2309.84,TRANSITION,0.0038112704089836385,0.00014775734766875648,0.009686797880985787,150,2
2026-05-13 10:29:00+00:00,2026-05-13 17:29:00+00:00,SELL,2309.84,,,2257.51,TRANSITION,0.02265524884840505,0.0006017732829979014,0.032777162054514614,420,2
2026-05-13 17:29:00+00:00,2026-05-13 19:29:00+00:00,BUY,2257.51,,,2254.18,TRANSITION,-0.0014750765223633037,0.0030786131622895455,0.0048637658304944665,120,2
2026-05-13 19:29:00+00:00,2026-05-13 19:59:00+00:00,SELL,2254.18,,,2256.53,TRANSITION,-0.001042507696812306,0.002218101482579031,3.1053420755977323e-05,30,3
2026-05-13 19:59:00+00:00,2026-05-13 21:29:00+00:00,BUY,2256.53,,,2255.48,TRANSITION,-0.00046531621560545695,0.0012541379906318027,0.0035142453235719605,90,2
2026-05-13 21:29:00+00:00,2026-05-13 22:59:00+00:00,SELL,2255.48,,,2259.6,TRANSITION,-0.0018266621739052844,0.002247858548956392,0.001986273431819399,90,1
2026-05-13 22:59:00+00:00,2026-05-13 23:59:00+00:00,BUY,2259.6,,,2258.65,SESSION_RESET,-0.0004204283944060091,0.0021109930961231995,0.0009691980881572201,60,2
2026-05-14 01:29:00+00:00,2026-05-14 04:59:00+00:00,SELL,2262.72,,,2256.7,TRANSITION,0.002660514778673447,0.001966659595531163,0.010642059114693788,210,1
2026-05-14 04:59:00+00:00,2026-05-14 06:59:00+00:00,BUY,2256.7,,,2267.71,TRANSITION,0.004878805335224097,0.0005184561527893021,0.008197810962910446,120,3
2026-05-14 06:59:00+00:00,2026-05-14 10:29:00+00:00,SELL,2267.71,,,2263.86,TRANSITION,0.0016977479483707833,0.0014463930573132126,0.006592553721595715,210,2
2026-05-14 10:29:00+00:00,2026-05-14 11:29:00+00:00,BUY,2263.86,,,2257.0,TRANSITION,-0.0030302227169525177,0.0037767353104874776,6.18412799377491e-05,60,18
